14681;3 WAY RESTAURANT;384       ;EAST  188 STREET                                  ;BRONX;10458;17.0000000000000000;40.8599;-73.8936
5524;40/40 CLUB;6;WEST   25 STREET;MANHATTAN;10010;15.0000000000000000;40.7431;-73.9897
11261;40/40 CLUB BAR;620       ;ATLANTIC AVENUE                                   ;BROOKLYN;11217;7.0000000000000000;40.683;-73.9753
7155;401 LUCKY STAR RESTAURANT;401;MOTHER GASTON BLVD;BROOKLYN;11212;16.0000000000000000;40.6693;-73.9064
17947;40TH ROAD LUNCH BOX;13533     ;40 ROAD                                           ;QUEENS;11354;14.5000000000000000;40.759;-73.8306
14575;44 & X HELL'S KITCHEN;622       ;10 AVENUE                                                                       ;MANHATTAN;10036;13.0000000000000000;40.761;-73.9942
1599;44 1/2 CAFE;626;10 AVENUE;MANHATTAN;10036;11.3333333333333333;40.7611;-73.9941
5707;444 MADISON COFFEE SHOP;444       ;MADISON AVENUE                                    ;MANHATTAN;10022;12.0000000000000000;40.7577;-73.9761
13453;44TH STREET MINAR;160;EAST   44 STREET;MANHATTAN;10017;12.5000000000000000;40.7521;-73.9739
21442;44TH STREET PIZZA;700       ;3 AVENUE                                          ;MANHATTAN;10017;10.0000000000000000;40.752;-73.9739
7360;4618 BAKERY;4618;8 AVENUE;BROOKLYN;11220;22.5000000000000000;40.6431;-74.0019
17171;49 GROVE;49        ;GROVE STREET                                      ;MANHATTAN;10014;9.0000000000000000;40.7331;-74.0038
10728;4TH DOWN;750;GRAND ST;BROOKLYN;11211;6.0000000000000000;40.7115;-73.9432
8069;4TH FLOOR CAFE;221;EAST 71ST STREET;MANHATTAN;10021;7.0000000000000000;40.7688;-73.9598
15158;510 11ST BAR;510;EAST   11 STREET;MANHATTAN;10009;39.0000000000000000;40.7281;-73.9813
13094;51ST BAKERY AND CAFE;5-33;51ST AVE;QUEENS;11101;9.0000000000000000;40.7424;-73.9553
3762;525 LEX RESTAURANT & BAR;525;LEXINGTON AVE;MANHATTAN;10017;7.0000000000000000;40.7555;-73.9728
3262;52ND SUSHI;5221;ROOSEVELT AVENUE;QUEENS;11377;7.0000000000000000;40.7446;-73.9116
4797;54 BELOW;254;WEST   54 STREET;MANHATTAN;10019;3.0000000000000000;40.7643;-73.9838
12653;555 VIVACAFE;555;BERGEN AVENUE;BRONX;10455;9.0000000000000000;40.8159;-73.9166
20084;55 BAR;55;CHRISTOPHER STREET;MANHATTAN;10014;14.5000000000000000;40.7338;-74.0022
10048;57'S ALL AMERICAN GRILL;3345;FRANCIS LEWIS BOULEVARD;QUEENS;11358;14.7500000000000000;40.7664;-73.7895
5055;59 CHINA;59;NASSAU ST;MANHATTAN;10038;5.0000000000000000;40.7092;-74.0089
3334;59E59 BAR;59        ;EAST   59 STREET                                  ;MANHATTAN;10022;3.0000000000000000;40.7634;-73.9705
13227;5BAR KARAOKE;38        ;WEST   32 STREET                                  ;MANHATTAN;10001;3.0000000000000000;40.7478;-73.9874
17204;5 BORO BURGER;80        ;WEST   36 STREET                                  ;MANHATTAN;10018;3.0000000000000000;40.7509;-73.9866
16973;5 BURRO CAFE;7205;AUSTIN STREET;QUEENS;11375;2.0000000000000000;40.7194;-73.8424
9892;5C CAFE & CULTURAL CENTER;68;AVENUE C;MANHATTAN;10009;30.0000000000000000;40.7227;-73.9797
12723;5 DE MAYO;10809;53 AVENUE;QUEENS;11368;10.5000000000000000;40.7427;-73.8546
9496;5 DOLLAR SPECIALS ALL DAY;21619;LINDEN BLVD;QUEENS;11411;24.0000000000000000;40.6962;-73.7428
13699;5 ESTRELLA BAKERY;3861;BROADWAY;MANHATTAN;10032;17.0000000000000000;40.8368;-73.9433
18963;5 NAPKIN;1325;2ND AVE;MANHATTAN;10021;2.0000000000000000;40.7674;-73.9596
14053;5 NAPKIN BURGER;150;EAST   14 STREET;MANHATTAN;10003;11.0000000000000000;40.7333;-73.9876
2215;5 NAPKIN BURGER;2315      ;BROADWAY                                                                        ;MANHATTAN;10024;17.3333333333333333;40.7871;-73.978
